NOMBRE,NOMBRE-WIKI,IDNOMBRE,tieneInstalacionesDeportivas,tieneWifi,generoAlumnos,TRANSPORTE,Cercanias,Cercanias Lines,Cercanias Station,Metro,Metro_Station,metro_line,Bus,bus_line,Superficie m²,ACCESIBILIDAD,NOMBRE-VIA,StreetAdressCompleta,calle madrid,NOMBRE-VIA-WIKI,NUM,LOCALIDAD,LOCALIDAD-WIKI,PROVINCIA,CODIGO-POSTAL,BARRIO,BARRIO-WIKI,DISTRITO,TipoUniversidad,DISTRITO-WIKI,LATITUD,LONGITUD,TELEFONO,EMAIL,TIPO,TipoSportsCenter,TipoInstalacion
Biblioteca Pública Municipal Miguel Delibes,,Biblioteca-Publica-Municipal-Miguel-Delibes-(Moratalaz),,sí,,Metro: Vinateros (línea 9),,,,Metro: Vinateros (línea 9),Vinateros,9,,,,"Accesible
Bucle de inducción magnético",ARROYO BELINCOSO,"ARROYO BELINCOSO, 11",calle ARROYO BELINCOSO Madrid,,11,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28030,Media Legua,http://www.wikidata.org/entity/Q9031035,Moratalaz,,http://www.wikidata.org/entity/Q2076109,40.40971737692924,-3.6529822109115133,913287300,bpmigueldelibes@madrid.es,/contenido/entidadesYorganismos/BibliotecasPublicas,,Library
Biblioteca Pública Municipal Pablo Neruda,,Biblioteca-Publica-Municipal-Pablo-Neruda-(Ciudad-Lineal),,sí,,Metro: Ascao (línea 7),,,,Metro: Ascao (línea 7),Ascao,7,,,,"Accesible
Bucle de inducción magnético",ASCAO,"ASCAO, 4",calle ASCAO Madrid,,4,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28017,Pueblo Nuevo,http://www.wikidata.org/entity/Q71753,Ciudad Lineal,,http://www.wikidata.org/entity/Q1763694,40.42941133441142,-3.6416899839787695,914061472,bppabloneruda@madrid.es,/contenido/entidadesYorganismos/BibliotecasPublicas,,Library
Biblioteca Pública Municipal Portazgo,,Biblioteca-Publica-Municipal-Portazgo-(Puente-de-Vallecas),,sí,,"Metro: Portazgo, Buenos Aires (línea 1)",,,,"Metro: Portazgo, Buenos Aires (línea 1)","Portazgo, Buenos Aires",1,,,,"Accesible
Bucle de inducción magnético",CANTALAPIEDRA,"CANTALAPIEDRA, 11",calle CANTALAPIEDRA Madrid,,11,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28038,Numancia,http://www.wikidata.org/entity/Q10338144,Puente de Vallecas,,http://www.wikidata.org/entity/Q2003054,40.393189968014696,-3.6554147649183943,917570323,bpportazgo@madrid.es,/contenido/entidadesYorganismos/BibliotecasPublicas,,Library
Biblioteca Pública Municipal Pozo del Tío Raimundo,,Biblioteca-Publica-Municipal-Pozo-del-Tio-Raimundo-(Puente-de-Vallecas),,sí,,"Cercanías Renfe: El Pozo (líneas C2, C7 y C8)","Renfe: El Pozo (líneas C2, C7 y C8)","C-2
C-7
C-8",El Pozo,,,,,,,"Accesible
Bucle de inducción magnético",GLORIETAS,"GLORIETAS, 19",calle GLORIETAS Madrid,,19,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28053,Entrevías,http://www.wikidata.org/entity/Q71756,Puente de Vallecas,,http://www.wikidata.org/entity/Q2003054,40.3735856436473,-3.6602546064905397,915070734,bppozotr@madrid.es,/contenido/entidadesYorganismos/BibliotecasPublicas,,Library
Biblioteca Pública Municipal Pío Baroja,,Biblioteca-Publica-Municipal-Pio-Baroja-(Arganzuela),,sí,,Metro: Pirámides (línea 5). Cercanías Renfe: Pirámides (líneas C1 y C10),Renfe: Pirámides (líneas C1 y C10),"C-1
C-10",Pirámides,Metro: Pirámides (línea 5),Pirámides,5,,,,"Accesible
Bucle de inducción magnético",ARGANDA,"ARGANDA, 12",calle ARGANDA Madrid,,12,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28005,Las Acacias,http://www.wikidata.org/entity/Q3319190,Arganzuela,,http://www.wikidata.org/entity/Q2000929,40.40003652682007,-3.7074488154950584,914741603,bppiobaroja@madrid.es,/contenido/entidadesYorganismos/BibliotecasPublicas,,Library
Biblioteca Pública Municipal San Blas,,Biblioteca-Publica-Municipal-San-Blas-(San-Blas-Canillejas),,sí,,Metro: Alsacia (línea 2),,,,Metro: Alsacia (línea 2),Alsacia,2,,,,"Accesible
Bucle de inducción magnético",SAN ROMAN DEL VALLE,"SAN ROMAN DEL VALLE, 8",calle SAN ROMAN DEL VALLE Madrid,,8,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28037,Arcos,http://www.wikidata.org/entity/Q9627876,San Blas-Canillejas,,http://www.wikidata.org/entity/Q2001937,40.420231627534996,-3.6218113860909074,913135297,bpsanblas@madrid.es,/contenido/entidadesYorganismos/BibliotecasPublicas,,Library
Biblioteca Pública Municipal San Fermín,,Biblioteca-Publica-Municipal-San-Fermin-(Usera),,sí,,Metro: San Fermín-Orcasur (línea 3),,,,Metro: San Fermín-Orcasur (línea 3),San Fermín-Orcasur,3,,,,"Accesible
Señalización podotáctil
Bucle de inducción magnético",SAN FERMIN,"SAN FERMIN, 10",calle SAN FERMIN Madrid,,10,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28041,San Fermín,http://www.wikidata.org/entity/Q71758,Usera,,http://www.wikidata.org/entity/Q953368,40.3711623444796,-3.692742821990015,914804725,bpsanfermin@madrid.es,/contenido/entidadesYorganismos/BibliotecasPublicas,,Library
Biblioteca Pública Municipal Vallecas,,Biblioteca-Publica-Municipal-Vallecas-(Puente-de-Vallecas),,sí,,Metro: Nueva Numancia (línea 1),,,,Metro: Nueva Numancia (línea 1),Nueva Numancia,1,,,,"Accesible
Bucle de inducción magnético",PUERTO DEL MONASTERIO,"PUERTO DEL MONASTERIO, 1",calle PUERTO DEL MONASTERIO Madrid,,1,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28053,San Diego,http://www.wikidata.org/entity/Q11946851,Puente de Vallecas,,http://www.wikidata.org/entity/Q2003054,40.395023959810636,-3.665554302127492,915886051,bpvallecas@madrid.es,/contenido/entidadesYorganismos/BibliotecasPublicas,,Library
Biblioteca Pública Municipal Vicálvaro,,Biblioteca-Publica-Municipal-Vicalvaro,,sí,,Metro: Vicálvaro (línea 9) Cercanías Renfe: Vicálvaro (línea C2),Vicálvaro C2,C-2,Vicálvaro,Metro: Vicálvaro (línea 9),Vicálvaro,9,,,,"Accesible
Bucle de inducción magnético",VILLARDONDIEGO,"VILLARDONDIEGO, 36",calle VILLARDONDIEGO Madrid,,36,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28032,Casco Histórico de Vicálvaro,http://www.wikidata.org/entity/Q16544374,Vicálvaro,,http://www.wikidata.org/entity/Q589403,40.405283650744316,-3.6086278232922804,917753143,bpvicalvaro@madrid.es,/contenido/entidadesYorganismos/BibliotecasPublicas,,Library
Biblioteca Pública Municipal Ángel González,,Biblioteca-Publica-Municipal-angel-Gonzalez-(Latina),,sí,,Metro: Campamento (línea 5),,,,Metro: Campamento (línea 5),Campamento,5,,,,"Accesible
Bucle de inducción magnético",GRANJA DE TORREHERMOSA,"GRANJA DE TORREHERMOSA, 1",calle GRANJA DE TORREHERMOSA Madrid,,1,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28024,Aluĉo,http://www.wikidata.org/entity/Q31140,Latina,,http://www.wikidata.org/entity/Q794954,40.397074625115906,-3.7664885474841556,915123542,bpangelgonzalez@madrid.es,/contenido/entidadesYorganismos/BibliotecasPublicas,,Library
Biblioteca Pública Pedro Salinas,,Biblioteca-Publica-Pedro-Salinas-(Centro),,sí,,Metro: Puerta Toledo (línea 5)  Cercanías: Embajadores (C5),Cercanías: Embajadores (C5),C-5,: Embajadores,Metro: Puerta Toledo (línea 5),Puerta Toledo,5,,,,Accesible,PUERTA DE TOLEDO,"PUERTA DE TOLEDO, 1",calle PUERTA DE TOLEDO Madrid,,1,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28005,Embajadores,http://www.wikidata.org/entity/Q2449844,Centro,,http://www.wikidata.org/entity/Q1763376,40.407095978373384,-3.7110439355238602,913665407,bib.centro@madrid.org,/contenido/entidadesYorganismos/BibliotecasPublicas,,Library
Biblioteca Pública Rafael Alberti,,Biblioteca-Publica-Rafael-Alberti-(Fuencarral---El-Pardo),,sí,,"Cercanías Renfe: Ramón y Cajal (líneas C3, C7, C8 y Regional)","Renfe: Ramón y Cajal (líneas C3, C7, C8 y Regional)","C-3
C-7
C-8",Ramón y Cajal,,,,,,,Accesible,SANGENJO,"SANGENJO, 38",calle SANGENJO Madrid,,38,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28034,La Paz,http://www.wikidata.org/entity/Q5869740,Fuencarral-El Pardo,,http://www.wikidata.org/entity/Q656196,40.48785071405995,-3.6985735344788924,917319552,bib.fuencarral@madrid.org,/contenido/entidadesYorganismos/BibliotecasPublicas,,Library
Biblioteca Pública Ruiz Egea,,Biblioteca-Publica-Ruiz-Egea-(Chamberi),,no especifica,,"Metro: Cuatro Caminos (líneas 1, 2 y 6)",,,,"Metro: Cuatro Caminos (líneas 1, 2 y 6)",Cuatro Caminos,"1
2
6",,,,Accesible,RAIMUNDO FERNANDEZ VILLAVERDE,"RAIMUNDO FERNANDEZ VILLAVERDE, 6",Calle de Raimundo Fernández Villaverde,http://www.wikidata.org/entity/Q26741180,6,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28003,Ríos Rosas,http://www.wikidata.org/entity/Q10366270,Chamberí,,http://www.wikidata.org/entity/Q1763370,40.44660265004691,-3.702878714068386,915349029,bib.ruizegea@madrid.org,/contenido/entidadesYorganismos/BibliotecasPublicas,,Library
Biblioteca Pública del Estado Manuel Alvar,,Biblioteca-Publica-del-Estado-Manuel-Alvar-(Salamanca),,sí,,"Metro: Diego de León (líneas 4, 5 y 6), Cartagena (línea 7), Parque de las Avenidas (línea 7)",,,,"Metro: Diego de León (líneas 4, 5 y 6), Cartagena (línea 7), Parque de las Avenidas (línea 7)","Diego de León , Cartagena , Parque de las Avenidas","4
5
6
7",,,,Accesible,AZCONA,"AZCONA, 42",calle de Azcona,http://www.wikidata.org/entity/Q118608522,42,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28028,La Guindalera,http://www.wikidata.org/entity/Q3814559,Salamanca,,http://www.wikidata.org/entity/Q1773521,40.4344013219248,-3.6689700985764175,917263701,bib.salamanca@madrid.org,/contenido/entidadesYorganismos/BibliotecasPublicas,,Library
Centro Cultural Paco Rabal. Biblioteca Pública,,Centro-Cultural-Paco-Rabal.-Biblioteca-Publica-(Puente-de-Vallecas),,sí,,"Cercanías Renfe: líneas C1, C2 y C7.","Renfe: líneas C1, C2 y C7","C-1
C-2
C-7",,,,,,,,Accesible,FELIPE DE DIEGO,"FELIPE DE DIEGO, 13",calle FELIPE DE DIEGO Madrid,,13,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28018,Palomeras Bajas,http://www.wikidata.org/entity/Q10343902,Puente de Vallecas,,http://www.wikidata.org/entity/Q2003054,40.379459109283275,-3.661114669233002,915079744,bibliotecapacorabal@madrid.org,/contenido/entidadesYorganismos/BibliotecasPublicas,,Library
Jardines Gregorio Ordóñez,,Jardines-Gregorio-Ordonez,no,,,"Metro: Núñez de Balboa (líneas 5 y 9) Bus: 1, 29, 52, 74  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,Metro: Núñez de Balboa (líneas 5 y 9),Núñez de Balboa,"5
9","Bus: 1, 29, 52, 74","1
29
52
74",3975,Instalación parcialmente accesible para personas con movilidad reducida,PRINCIPE DE VERGARA,"PRINCIPE DE VERGARA, 68",Calle del Príncipe de Vergara,http://www.wikidata.org/entity/Q5741020,68,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28006,Lista,http://www.wikidata.org/entity/Q4779,Salamanca,,http://www.wikidata.org/entity/Q1773521,40.43346186779773,-3.6785954778654113,,,/contenido/entidadesYorganismos/ParquesJardines,,Park
Jardines San Francisco el Grande,,Jardines-San-Francisco-el-Grande,no especifica,,,"Bus: 3, 60 y 148.  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,,,,"Bus: 3, 60 y 148","3
60
148",4346,Instalación parcialmente accesible para personas con movilidad reducida,GRAN VIA DE SAN FRANCISCO,"GRAN VIA DE SAN FRANCISCO, 25",Gran Vía de San Francisco,http://www.wikidata.org/entity/Q32035437,25,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28005,Palacio,http://www.wikidata.org/entity/Q2136510,Centro,,http://www.wikidata.org/entity/Q1763376,40.41002249621306,-3.7144199127869557,,,/contenido/entidadesYorganismos/ParquesJardines/ColeccionesBotanicas,,Park
"Jardines de Andrés Saborit, Madrid",http://www.wikidata.org/entity/Q52386129,Jardines-de-Andres-Saborit,no,,,"Metro: Nuevos Ministerios (líneas 6, 8 y 10) Bus: 5, 68, 149, C1, C2 RENFE: Nuevos Ministerios  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.","Renfe: Nuevos Ministerios (líneas C1, C3, C4, C7, C8, C10)","C-1
C-3
C-4
C-7
C-8
C-10",Nuevos Ministerios,"Metro: Nuevos Ministerios (líneas 6, 8 y 10)",Nuevos Ministerios,"6
8
10","Bus: 5, 68, 149, C1, C2","5
68
149
1
2",8491,Instalación parcialmente accesible para personas con movilidad reducida,RAIMUNDO FERNANDEZ VILLAVERDE,"RAIMUNDO FERNANDEZ VILLAVERDE, 32",Calle de Raimundo Fernández Villaverde,http://www.wikidata.org/entity/Q26741180,32,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28003,Ríos Rosas,http://www.wikidata.org/entity/Q10366270,Chamberí,,http://www.wikidata.org/entity/Q1763370,40.44613326792272,-3.6989699295578347,,,/contenido/entidadesYorganismos/ParquesJardines,,Park
El Retiro Park,http://www.wikidata.org/entity/Q1131807,Jardines-de-El-Buen-Retiro,sí,,,"Metro: Retiro (línea 2), Príncipe de Vergara (líneas 2 y 9), Ibiza (línea 9), Atocha (línea 1), Atocha. Renfe (línea 1) Autobuses: 1, 2, 9, 14, 15, 19, 20, 26, 28, 32, 51, 52, 61, 63, 74, 146, 152, 202, C  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",Renfe (línea 1),C-1,,"Metro: Retiro (línea 2), Príncipe de Vergara (líneas 2 y 9), Ibiza (línea 9), Atocha (línea 1), Atocha","Retiro , Príncipe de Vergara , Ibiza , Atocha , Atocha","2
9
1","buses: 1, 2, 9, 14, 15, 19, 20, 26, 28, 32, 51, 52, 61, 63, 74, 146, 152, 202, C","1
2
9
14
15
19
20
26
28
32
51
52
61
63
74
146
152
202",1177300,Instalación parcialmente accesible para personas con movilidad reducida,INDEPENDENCIA,"INDEPENDENCIA, 7",calle de la Independencia,http://www.wikidata.org/entity/Q123385599,7,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28001,Jerónimos,http://www.wikidata.org/entity/Q10306766,Retiro,,http://www.wikidata.org/entity/Q2002296,40.41964087412762,-3.68793370943788,"915744024
915280938
913769197",,/contenido/entidadesYorganismos/ParquesJardines/ParquesHistoricos,,Park
Jardines de Gloria Fuertes,,Jardines-de-Gloria-Fuertes,no,,,"Metro: línea 9 (Colombia) Bus: 16,29,150  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,Metro: línea 9 (Colombia),línea 9,9,"Bus: 16,29,150","16
29
150",1663,Instalación parcialmente accesible para personas con movilidad reducida,MADRE DE DIOS,"MADRE DE DIOS, 2",calle MADRE DE DIOS Madrid,,2,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28016,Nueva España,http://www.wikidata.org/entity/Q10338128,Chamartín,,http://www.wikidata.org/entity/Q1766348,40.461517637696026,-3.6751179007317614,,,/contenido/entidadesYorganismos/ParquesJardines,,Park
Jardines de José Luis Jiménez Manso,,Jardines-de-Jose-Luis-Jimenez-Manso,no,,,"Metro: Estrella (línea 9) Bus: 20, 30, 32  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,Metro: Estrella (línea 9),Estrella,9,"Bus: 20, 30, 32","20
30
32",10775,Instalación parcialmente accesible para personas con movilidad reducida,CAMINO DE LOS VINATEROS,"CAMINO DE LOS VINATEROS, 1",Calle Camino de los Vinateros,http://www.wikidata.org/entity/Q28935892,1,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28030,Media Legua,http://www.wikidata.org/entity/Q9031035,Moratalaz,,http://www.wikidata.org/entity/Q2076109,40.410944943237865,-3.660501733743551,,,/contenido/entidadesYorganismos/ParquesJardines,,Park
Parque de Maria Eva Duarte de Peron,http://www.wikidata.org/entity/Q52387447,Jardines-de-Peron,sí,,,"Metro: Santiago Bernabéu (línea 10) Bus: 3, 5, 43, 149  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,Metro: Santiago Bernabéu (línea 10),Santiago Bernabéu,10,"Bus: 3, 5, 43, 149","3
5
43
149",18605,Instalación parcialmente accesible para personas con movilidad reducida,GENERAL PERON,"GENERAL PERON, 21",Avenida del General Perón,http://www.wikidata.org/entity/Q26761632,21,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28020,Cuatro Caminos,http://www.wikidata.org/entity/Q5824684,Tetuán,,http://www.wikidata.org/entity/Q1773540,40.45257591499544,-3.6957817548357257,,,/contenido/entidadesYorganismos/ParquesJardines,,Park
Sabatini Gardens,http://www.wikidata.org/entity/Q2419365,Jardines-de-Sabatini,no especifica,,,"Metro: Opera   Bus: 2, 146   Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,Metro: Opera,Opera,,"Bus: 2, 146","2
146",,Instalación parcialmente accesible para personas con movilidad reducida,BAILEN,"BAILEN, 2",Bailén street,http://www.wikidata.org/entity/Q5740811,2,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28013,Palacio,http://www.wikidata.org/entity/Q2136510,Centro,,http://www.wikidata.org/entity/Q1763376,40.419911287101144,-3.713185308888602,,,/contenido/entidadesYorganismos/ParquesJardines,,Park
Jardines de San Fernando,,Jardines-de-San-Fernando,no,,,"Metro: Cuzco (línea 10) Bús: 5, 11, 40, 140, 150  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,Metro: Cuzco (línea 10),Cuzco,"10
5
11
40
140
150",,,12000,Instalación parcialmente accesible para personas con movilidad reducida,ALBERTO ALCOCER,"ALBERTO ALCOCER, 9",avenida de Alberto Alcocer,http://www.wikidata.org/entity/Q26833742,9,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28036,Nueva España,http://www.wikidata.org/entity/Q10338128,Chamartín,,http://www.wikidata.org/entity/Q1766348,40.45978849094378,-3.687352342212426,,,/contenido/entidadesYorganismos/ParquesJardines,,Park
Jardines de la Avenida de Brasil,,Jardines-de-la-Avenida-de-Brasil,no,,,"Bus: 5, 126, 149  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,,,,"Bus: 5, 126, 149","5
126
149",16955,Instalación parcialmente accesible para personas con movilidad reducida,BRASIL,"BRASIL, 31",avenida de Brasil,http://www.wikidata.org/entity/Q27212874,31,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28020,Castillejos,http://www.wikidata.org/entity/Q11913212,Tetuán,,http://www.wikidata.org/entity/Q1773540,40.458706953002235,-3.6934625569379387,,,/contenido/entidadesYorganismos/ParquesJardines,,Park
Jardines de la Basílica,,Jardines-de-la-Basilica,no especifica,,,"Metro: Nuevos Ministerios (líneas 6, 8 y 10) RENFE: Nuevos Ministerios Bus: 5 , 69 y 149  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.","Renfe: Nuevos Ministerios (líneas C1, C3, C4, C7, C8, C10)","C-1
C-3
C-4
C-7
C-8
C-10",Nuevos Ministerios,"Metro: Nuevos Ministerios (líneas 6, 8 y 10)",Nuevos Ministerios,"6
8
10","Bus: 5 , 69 y 149","5
69
149",2410,Instalación parcialmente accesible para personas con movilidad reducida,BASILICA,"BASILICA, 15",calle BASILICA Madrid,,15,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28020,Cuatro Caminos,http://www.wikidata.org/entity/Q5824684,Tetuán,,http://www.wikidata.org/entity/Q1773540,40.44903638127448,-3.695615530710886,,,/contenido/entidadesYorganismos/ParquesJardines,,Park
Jardines de la Cuesta de la Vega,,Jardines-de-la-Cuesta-de-la-Vega,no especifica,,,"Bus: 31 , 41 , 50 , 65  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,,,,"Bus: 31 , 41 , 50 , 65","31
41
50
65",2817,Instalación parcialmente accesible para personas con movilidad reducida,VEGA,"VEGA, 1","Calle de Lope de Vega, Madrid",http://www.wikidata.org/entity/Q19800989,1,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28013,Palacio,http://www.wikidata.org/entity/Q2136510,Centro,,http://www.wikidata.org/entity/Q1763376,40.41476219795408,-3.7154411142835397,,,/contenido/entidadesYorganismos/ParquesJardines,,Park
Jardines de la Plaza Conde del Valle de Suchil,,Jardines-de-la-Plaza-Conde-del-Valle-de-Suchil,no,,,"Metro: San Bernardo (líneas 2 y 4) Bus: 16, 21, 61  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,Metro: San Bernardo (líneas 2 y 4),San Bernardo,"2
4","Bus: 16, 21, 61","16
21
61",5233,Instalación parcialmente accesible para personas con movilidad reducida,RODRIGUEZ SAN PEDRO,"RODRIGUEZ SAN PEDRO, 3","Calle de Rodríguez San Pedro, Madrid",http://www.wikidata.org/entity/Q27031515,3,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28015,Arapiles,http://www.wikidata.org/entity/Q10856744,Chamberí,,http://www.wikidata.org/entity/Q1763370,40.43137597367309,-3.7064685006782208,,,/contenido/entidadesYorganismos/ParquesJardines,,Park
Jardines de la Plaza de Chamberí,,Jardines-de-la-Plaza-de-Chamberi,no,,,"Metro: Iglesia (línea 1) Bus: 3, 40 y 147  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,Metro: Iglesia (línea 1),Iglesia,1,"Bus: 3, 40 y 147","3
40
147",2650,Instalación parcialmente accesible para personas con movilidad reducida,CHAMBERI,"CHAMBERI, 1",calle CHAMBERI Madrid,,1,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28010,Almagro,http://www.wikidata.org/entity/Q10954432,Chamberí,,http://www.wikidata.org/entity/Q1763370,40.43285328749453,-3.697594475998512,,,/contenido/entidadesYorganismos/ParquesJardines,,Park
Jardines de la Plaza de España,,Jardines-de-la-Plaza-de-Espana,no especifica,,,"Metro: Plaza España (línea 2 y 3) Bus: 1, 2, 44, 74, C  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,Metro: Plaza España (línea 2 y 3),Plaza España,"2
3","Bus: 1, 2, 44, 74, C","1
2
44
74",195230,Instalación parcialmente accesible para personas con movilidad reducida,ESPAÑA,"ESPAÑA, 20",calle de Madrid,http://www.wikidata.org/entity/Q20908832,20,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28008,Argüelles,http://www.wikidata.org/entity/Q64874,Moncloa-Aravaca,,http://www.wikidata.org/entity/Q2017682,40.42372251184839,-3.7116577340508523,,,/contenido/entidadesYorganismos/ParquesJardines,,Park
